item_id,name,class,subclass
220134,Leucisco holgazán,Habilidad comercial,Cocina
223754,Adorno ilusorio: Sombra,Mejora de objetos,Hombros
10286,Corazón de lo Salvaje,Habilidad comercial,Elemental
223670,Encantar anillo: Versatilidad brillante,Mejora de objetos,Dedo
124442,Cristal del caos,Habilidad comercial,Encantamiento
173130,Cúmulo de joyas magistrales,Gema,Maestría
4382,Marco de bronce,Habilidad comercial,Piezas
192966,Neltharita fracturada,Gema,Otros
8170,Cuero basto,Habilidad comercial,Cuero
228414,Cableado deshilachado,Habilidad comercial,Otros
17010,Núcleo ígneo,Habilidad comercial,Otros
226202,Flujo resonante,Habilidad comercial,Metal y piedra
228990,Frasco de vapor,Miscelánea,Otros
63306,Pergamino de aguante IX,Consumible,Otros
225566,Ala distorsionada,Habilidad comercial,Cocina
194810,Dos de Tierra,Habilidad comercial,Inscripción
222658,Cinco de Simbiosis,Habilidad comercial,Inscripción
200002,Encantar anillo: pliego de versatilidad,Mejora de objetos,Dedo
167738,Tejido marino dorado,Habilidad comercial,Tela
212282,Frasco de caos alquímico,Consumible,Frascos y ampollas
173042,Cebo de piraña espinosa,Consumible,Otros
52082,Cornalina delicada,Gema,Agilidad
232874,Reserva de Minahonda,Miscelánea,Chatarra
197742,Carne de molusco a rayas,Habilidad comercial,Cocina
954,Pergamino de fuerza,Consumible,Otros
16166,Sopa de judías,Consumible,Comida y bebida
87806,Llave mogu antigua,Llave,Llave
192838,Rubí de la reina,Habilidad comercial,Joyería
205794,Zumo de escarabajo,Consumible,Comida y bebida
163082,Poción de rejuvenecimiento costera,Consumible,Pociones
224106,Aceite de maná algariano,Consumible,Otros
170554,Antorcha de vigilia,Habilidad comercial,Hierbas
194754,Tinta cósmica,Habilidad comercial,Inscripción
74842,Calabaza mogu,Habilidad comercial,Cocina
172094,Pellejo calloso,Habilidad comercial,Cuero
235238,Detonador detonado,Consumible,Explosivos y dispositivos
32758,Colonia tosca,Misión,Misión
213610,Polvo cristalino,Habilidad comercial,Otros
113262,Agua hechicera,Habilidad comercial,Elemental
72235,Hierbaseda,Habilidad comercial,Hierbas
83007,Inscripción de garra de tigre superior,Mejora de objetos,Hombros
41731,Leche de yeti,Consumible,Comida y bebida
169115,Barra de nutrientes conservada,Consumible,Comida y bebida
192855,Alexstraszita,Habilidad comercial,Joyería
22447,Esencia bidimensional inferior,Habilidad comercial,Encantamiento
219003,Cebo de lubina de río tranquila,Consumible,Otros
39691,Estofado de orca suculento,Consumible,Comida y bebida
20679,Texto descifrado Crepuscular,Misión,Misión
19299,Bebida de feria con burbujas,Consumible,Comida y bebida
71859,Coral de lava empecinado,Gema,Varias estadísticas
27655,Perrito de devastador,Consumible,Comida y bebida
89639,Hierba profanada,Habilidad comercial,Hierbas
74843,Cebolletas,Habilidad comercial,Cocina
198395,Almeja espinosa blandas,Habilidad comercial,Otros
60399,Colmillo de basilisco rígido,Miscelánea,Chatarra
118391,Gusano supremo,Consumible,Otros
35799,Mojo congelado,Misión,Misión
212267,Poción del guepardo renacido,Consumible,Pociones
223719,Encantar brazal: Cántico de parasitar armado,Mejora de objetos,Muñecas
192839,Rubí de la reina,Habilidad comercial,Joyería
2735,Las verdes colinas de Tuercespina: Página 11,Misión,Misión
225883,Pez demonio preparado,Habilidad comercial,Cocina
212243,Deleite de morador de cuevas,Consumible,Pociones
194803,Tres de Aire,Habilidad comercial,Inscripción
15415,Dragontina azul,Habilidad comercial,Cuero
223787,Encantar anillo: Golpe crítico maldito,Mejora de objetos,Dedo
223667,Encantar anillo: Maestría brillante,Mejora de objetos,Dedo
1179,Leche fría como el hielo,Consumible,Comida y bebida
31911,Ocho de Locuras,Habilidad comercial,Inscripción
20531,Pergamino: crear sello de señalización,Misión,Misión
222715,Palitos de pescado picantes,Consumible,Comida y bebida
52239,Topacio de ascuas pujante,Gema,Varias estadísticas
147119,Grimorio de súcubo de las Sombras,Glifo,Brujo
172019,Globos del aniversario azules,Consumible,Otros
221915,Engranaje revolucionado,Habilidad comercial,Componentes opcionales
167043,Lágrimas de naga,Consumible,Comida y bebida
181247,Palo puntiagudo,Miscelánea,Chatarra
76135,Pistacita,Habilidad comercial,Joyería
163907,Dentadura de madera,Miscelánea,Chatarra
76639,Corazón de río sólido,Gema,Aguante
211383,Luvkip,Miscelánea,Chatarra
168315,Mesa de alimentos nutritivos pero jugosos y apetitosos para rebeldes,Consumible,Comida y bebida
80595,Semillas de naba blanca,Consumible,Otros
163407,Drustvid,Consumible,Comida y bebida
39967,Citrino enorme resuelto,Gema,Varias estadísticas
182459,Dedos sabrosos,Consumible,Comida y bebida
62791,Gamba de sangre,Habilidad comercial,Cocina
74247,Fragmento etéreo,Habilidad comercial,Encantamiento
4607,Moho de cueva delicado,Consumible,Comida y bebida
25867,Diamante de tormenta de tierra,Habilidad comercial,Joyería
233031,Mecanismo de conexión intacto,Miscelánea,Chatarra
194683,Suero de leche,Consumible,Comida y bebida
158871,Retrato de Anduin autografiado,Miscelánea,Chatarra
35627,Sombra eterna,Habilidad comercial,Elemental
213027,Copa de dracónido resquebrajada,Miscelánea,Chatarra
44599,Corredor de cobre de gasolina,Consumible,Otros
111663,Bagre de Aguasnegras,Habilidad comercial,Cocina
203411,Contestador gnómico,Miscelánea,Componente
225671,Montón de reseñas pentáureas,Habilidad comercial,Componentes de finalización
193563,Refuerzo para armadura reforzada,Mejora de objetos,Piernas
783,Pellejo ligero,Habilidad comercial,Cuero
208747,Talismán de cuidasueños,Habilidad comercial,Componentes opcionales
2447,Flor de paz,Habilidad comercial,Hierbas
171267,Poción de sanación espiritual,Consumible,Pociones
192715,Piedra de fénix,Miscelánea,Chatarra
132223,Gotita elemental,Consumible,Otros
223727,Encantar capa: Arrullo de evasión sedosa,Mejora de objetos,Capa
7067,Tierra elemental,Habilidad comercial,Elemental
172415,Encantar brazales: Intelecto eterno,Mejora de objetos,Muñecas
212283,Frasco de caos alquímico,Consumible,Frascos y ampollas
36903,Lengua de víboris,Habilidad comercial,Hierbas
31671,Carne de serpiente,Habilidad comercial,Cocina
222891,Hilo de hechizo del ocaso,Mejora de objetos,Piernas
38303,Mojo de resistencia,Misión,Misión
76891,Diamante primigenio potente,Gema,Otros
128543,Encantar anillo: vínculo de maestría,Mejora de objetos,Dedo
70139,Lanzalimañas de Cierrasílex,Consumible,Explosivos y dispositivos
193923,Tela salvaje en descomposición,Habilidad comercial,Tela
192835,Cinto fulgurante,Habilidad comercial,Joyería
111651,Coto gordo pequeño,Habilidad comercial,Cocina
27439,Cigala furiosa,Habilidad comercial,Cocina
21023,Fabulosas chuletillas de quimerok de Dirge,Consumible,Comida y bebida
160483,Almejas al vapor,Consumible,Comida y bebida
37091,Pergamino de intelecto VII,Consumible,Otros
79291,As de Bueyes,Habilidad comercial,Inscripción
223763,Encantar arma: Arte vinculado a la piedra,Mejora de objetos,Arma
204463,Dracotista,Habilidad comercial,Metal y piedra
132231,Garra ganchuda desgastada,Consumible,Otros
43107,Pigmento de zafiro,Habilidad comercial,Inscripción
192095,Bobina de hilo salvaje,Habilidad comercial,Tela
53067,Rondador a rayas,Habilidad comercial,Cocina
191519,Aceite retuercefuego,Habilidad comercial,Componentes de finalización
160711,Aceite de pescado aromático,Habilidad comercial,Cocina
38803,Encantar brazales: intelecto inferior,Mejora de objetos,Muñecas
58259,Queso de oveja de las Tierras Altas,Consumible,Comida y bebida
237335,Jarra de cóctel de piña coleccionable,Consumible,Otros
197787,Gran mar cerúleo,Consumible,Comida y bebida
191523,Adorno de ampolla reactiva,Habilidad comercial,Componentes de finalización
41499,Citrino enorme rutilante perfecto,Gema,Varias estadísticas
133575,Tiras de caballa seca,Consumible,Comida y bebida
172451,Mota de ánima débil,Componente,Componente
27435,Pezfango de Figluster,Habilidad comercial,Cocina
213487,Esmeralda rápida,Gema,Celeridad
40195,Aceite de pigmeo,Habilidad comercial,Otros
39211,Colmillo dentado,Miscelánea,Chatarra
38787,Encantar escudo: aguante menor,Mejora de objetos,Escudo/Mano izquierda
2835,Piedra férrea,Habilidad comercial,Metal y piedra
111671,Anguila devoradora abisal enorme,Habilidad comercial,Cocina
200614,Adorno ilusorio: Fuego,Mejora de objetos,Hombros
192846,Ónice hendido,Habilidad comercial,Joyería
221926,Dispositivo de redirección de la culpa,Habilidad comercial,Componentes opcionales
33462,Pergamino de fuerza VI,Consumible,Otros
102542,Especias pandaren conservadas,Habilidad comercial,Cocina
226022,Sigilo de la Luna Negra: Ascensión,Habilidad comercial,Componentes opcionales
31670,Costillas de raptor,Habilidad comercial,Cocina
105722,Pan de cerveza con nueces,Consumible,Comida y bebida
13754,Vigorpez lustroso crudo,Habilidad comercial,Cocina
220142,Lubina de río tranquila,Habilidad comercial,Cocina
158818,Lengua canina,Miscelánea,Chatarra
154722,Pellejo de tempestad,Habilidad comercial,Cuero
87530,Novela romántica tórrida: Cálido y neblinoso,Miscelánea,Chatarra
87226,Festín a la parrilla,Consumible,Comida y bebida
38854,Encantar brazales: fuerza excelente,Mejora de objetos,Muñecas
74662,Harina de arroz,Habilidad comercial,Cocina
193222,Pellejo de escamas lustrosas,Habilidad comercial,Cuero
124438,Garra sin romper,Habilidad comercial,Otros
193218,Pellejo denso,Habilidad comercial,Cuero
20498,Quitina de silítido,Miscelánea,Chatarra
38426,Hilo de eternio,Habilidad comercial,Tela
38934,Encantar guantes: asalto,Mejora de objetos,Manos
53070,Anguila de las profundidades,Habilidad comercial,Cocina
200074,Atún hieloaleta escarchado,Habilidad comercial,Cocina
81194,Colmillos afilados,Miscelánea,Chatarra
205222,Radio de madera de caravana,Miscelánea,Chatarra
190394,Mena de serevita,Habilidad comercial,Metal y piedra
223678,Encantar anillo: Versatilidad radiante,Mejora de objetos,Dedo
8838,Solea,Habilidad comercial,Hierbas
222738,Porción de carne,Consumible,Comida y bebida
13446,Poción de sanación sublime,Consumible,Pociones
191378,Poción de sanación refrescante,Consumible,Pociones
199194,Granada de grasa para tontos,Consumible,Explosivos y dispositivos
188658,Mena de draconio,Habilidad comercial,Metal y piedra
414,Pincho de Dalaran,Consumible,Comida y bebida
87234,Festín de guisos,Consumible,Comida y bebida
14342,Tela lunar,Habilidad comercial,Tela
220438,Astilla de bastón de raíces,Miscelánea,Chatarra
224334,Encantamiento alegre - Draenei forjado por la Luz,Consumible,Otros
222682,Dos de Ascensión,Habilidad comercial,Inscripción
52722,Cristal de La Vorágine,Habilidad comercial,Encantamiento
207702,Chatarra destrozada,Habilidad comercial,Otros
2594,Cántaro de hidromiel enano,Consumible,Comida y bebida
200506,Esqueje despierto,Consumible,Otros
159846,Cerveza rubia de la Arboleda Blanca,Consumible,Comida y bebida
87242,Festín de asados,Consumible,Comida y bebida
21886,Vida primigenia,Habilidad comercial,Elemental
169954,Té de algas,Consumible,Comida y bebida
172230,Polvo de alma,Habilidad comercial,Encantamiento
52078,Orbe del caos,Habilidad comercial,Otros
204790,Sopa de olor fuerte para los niffen,Consumible,Comida y bebida
130246,Ojo del sable de fuerza,Gema,Fuerza
222674,Tres de Vivacidad,Habilidad comercial,Inscripción
221754,Lingote de las Cavernas Resonantes,Habilidad comercial,Otros
224370,Encantamiento alegre - Huargen,Consumible,Otros
198614,Montón de naipes de la Luna Negra empapados,Consumible,Otros
221882,Bomba de poción de poder,Consumible,Explosivos y dispositivos
18254,Sorpresa de tubérculo runtún,Consumible,Comida y bebida
132234,Polvo espectral,Consumible,Otros
193250,Escamas furiosas,Habilidad comercial,Cuero
133942,Tablilla de filoseda,Consumible,Vendas
36910,Mena de titanio,Habilidad comercial,Metal y piedra
173110,Umbryl,Habilidad comercial,Joyería
76634,Piedrasol fracturada perfecta,Gema,Versatilidad
173090,Tres de Voracidad,Habilidad comercial,Inscripción
212242,Deleite de morador de cuevas,Consumible,Pociones
194966,Piraña milmordiscos,Habilidad comercial,Cocina
27682,Filete talbuk,Habilidad comercial,Cocina
172058,Verduras de Azeroth de contrabando,Habilidad comercial,Cocina
220302,Revestimiento fracturado,Miscelánea,Chatarra
43126,Tinta del mar,Habilidad comercial,Inscripción
109126,Atrapamoscas de Gorgrond,Habilidad comercial,Hierbas
153706,Ojo de kraken,Habilidad comercial,Joyería
123918,Mena de piedra Ley,Habilidad comercial,Metal y piedra
224346,Encantamiento alegre - Huargen,Consumible,Otros
4358,Dinamita férrea,Consumible,Explosivos y dispositivos
31910,As de Locuras,Habilidad comercial,Inscripción
49110,Lágrima de pesadilla,Gema,Otros
140298,Sidra con gas de Mananelle,Consumible,Comida y bebida
191370,Poción de vitalidad marchita,Consumible,Pociones
124110,Rayatormenta,Habilidad comercial,Cocina
227318,Cóctel de mercurio,Consumible,Comida y bebida
190330,Descomposición reanimadora,Habilidad comercial,Elemental
109134,Carne de elekk cruda,Habilidad comercial,Cocina
2318,Cuero ligero,Habilidad comercial,Cuero
76518,Alejandrita destrozada,Gema,Varias estadísticas
110638,Encantar anillo: ofrenda de golpe crítico,Mejora de objetos,Dedo
27658,Uñagrieta asado,Consumible,Comida y bebida
104342,Fideos de mushan picantes,Consumible,Comida y bebida
2798,Mena de Rethban,Misión,Misión
127834,Poción de sanación antigua,Consumible,Pociones
163558,Bomba de esporonita,Consumible,Explosivos y dispositivos
140630,Glifo de Cierva,Miscelánea,Otros
222666,Cuatro de Resplandor,Habilidad comercial,Inscripción
27666,Palitos de pez dorado,Consumible,Comida y bebida
200014,Encantar arma: devoción congelada,Mejora de objetos,Arma
109118,Mena Roca Negra,Habilidad comercial,Metal y piedra
8950,Tarta de cerezas casera,Consumible,Comida y bebida
204702,Refuerzo para armadura luminiscente,Mejora de objetos,Piernas
219882,Pellejo reforzado con caparazón,Habilidad comercial,Cuero
210802,Orbínida,Habilidad comercial,Hierbas
111670,Bagre de Aguasnegras enorme,Habilidad comercial,Cocina
56850,Aceite Piedraprofunda,Habilidad comercial,Otros
19230,Dos de Bestias,Habilidad comercial,Inscripción
168662,Pigmento bermellón,Habilidad comercial,Inscripción
18662,Bola de cuero pesado,Consumible,Otros
6986,Loto carmesí,Miscelánea,Chatarra
17202,Bola de nieve,Miscelánea,Vacaciones
17222,Salchicha de araña,Consumible,Comida y bebida
222654,As de Simbiosis,Habilidad comercial,Inscripción
74846,Morujas,Habilidad comercial,Cocina
52778,Encantar brazales: golpe crítico superior,Mejora de objetos,Muñecas
169334,Sedimento oceánico extraño,Miscelánea,Otros
139890,Gema de maná antiguo,Consumible,Otros
163222,Poción de batalla de intelecto,Consumible,Pociones
38978,Encantar capa: esquivar excelente,Mejora de objetos,Capa
176870,Colmillo esquelético,Miscelánea,Chatarra
10586,La grande,Consumible,Explosivos y dispositivos
38682,Vitela de encantamiento,Habilidad comercial,Otros
205686,Garra chasqueadora,Miscelánea,Otros
6450,Venda de seda,Consumible,Vendas
43102,Orbe congelado,Habilidad comercial,Otros
9318,Fuegos artificiales rojos,Consumible,Otros
172438,Pellejo calloso pesado encantado,Habilidad comercial,Cuero
113274,Pluma de celeridad,Consumible,Otros
74838,Carne de cangrejo cruda,Habilidad comercial,Cocina
108330,Brizna de alga estranguladora,Habilidad comercial,Hierbas
220262,Probóscide alargada,Miscelánea,Chatarra
7070,Agua elemental,Habilidad comercial,Elemental
204370,Poción brillante apestosa,Consumible,Pociones
152546,Biajaiba,Habilidad comercial,Cocina
130178,Piedra furia,Habilidad comercial,Joyería
192847,Ónice hendido,Habilidad comercial,Joyería
222419,Núcleo de aleación,Habilidad comercial,Metal y piedra
52231,Esmeralda onírica enjundiosa,Gema,Varias estadísticas
133979,Caracol a la parrilla,Consumible,Comida y bebida
22451,Aire primigenio,Habilidad comercial,Elemental
52159,Piedra nocturna intemporal perfecta,Gema,Varias estadísticas
109119,Mena de verahierro,Habilidad comercial,Metal y piedra
52203,Ojo de demonio de precisión,Gema,Varias estadísticas
